token,nre
house.,O
On,O
hearing,O
the,O
gun,O
"shots,",O
his,O
Page,O
13,O
14,O
neighbour,O
shouted.,O
He,O
mustered,O
courage,O
and,O
went,O
outside,O
the,O
house,O
after,O
opening,O
the,O
main,O
gate.,O
His,O
neighbour,O
told,O
him,O
that,O
2,O
to,O
3,O
motor,O
cyclists,O
had,O
come,O
there.,O
They,O
came,O
from,O
Regent,O
Hotel,O
road,O
side,O
towards,O
his,O
house,O
and,O
suddenly,O
started,O
firing,O
at,O
the,O
wall,O
of,O
the,O
room,O
used,O
by,O
him,O
as,O
office.,O
He,O
found,O
marks,O
of,O
firing,O
at,O
two,O
places,O
on,O
the,O
outer,O
wall,O
of,O
the,O
said,O
room,O
and,O
also,O
on,O
the,O
front,O
side,O
main,O
wall,O
of,O
the,O
gate,O
of,O
his,O
house.,O
He,O
found,O
empty,O
cartridges,O
and,O
one,O
bullet,O
lying,O
at,O
the,O
place,O
of,O
incident.,O
He,O
further,O
stated,O
that,O
the,O
dreaded,O
criminal,O
,O
Babloo,VICTIM
Prasad,VICTIM
had,O
given,O
him,O
threat.,O
He,O
had,O
demanded,O
ransom,O
from,O
him.,O
Out,O
of,O
"fear,",O
he,O
had,O
changed,O
his,O
telephone,O
number.,O
"Therefore,",O
,O
Babloo,VICTIM
Prasad,VICTIM
could,O
not,O
contact,O
him,O
"and,",O
out,O
of,O
"frustration,",O
he,O
along,O
with,O
his,O
associates,O
had,O
attacked,O
his,O
house,O
so,O
that,O
ransom,O
amount,O
could,O
be,O
recovered,O
from,O
him.,O
13.,O
It,O
is,O
also,O
necessary,O
to,O
refer,O
to,O
the,O
FIR,O
filed,O
by,O
Dy.,O
S.P.,POLICE
Rajiv,POLICE
Ranjan,POLICE
Singh,POLICE
dated,O
2/7/2004,O
at,O
0015,O
hrs.,O
As,O
per,O
this,O
"FIR,",O
on,O
"2/7/2004,",O
he,O
received,O
information,O
at,O
2125,O
hours,O
that,O
within,O
Bistupur,O
Police,O
"Station,",O
some,O
firing,O
incident,O
had,O
Page,O
14,O
15,O
occurred.,O
He,O
along,O
with,O
the,O
task,O
force,O
officers,O
left,O
in,O
a,O
Sumo,O
Car,O
to,O
verify,O
the,O
said,O
information.,O
On,O
"verification,",O
he,O
came,O
to,O
know,O
that,O
some,O
criminals,O
riding,O
motor,O
cycles,O
came,O
to,O
the,O
house,O
of,O
one,O
Jeevan,O
"Naredi,",O
a,O
businessman,O
dealing,O
in,O
"scrap,",O
fired,O
bullets,O
at,O
his,O
house,O
and,O
moved,O
towards,O
Rani,O
"Kudar,",O
which,O
comes,O
within,O
the,O
jurisdiction,O
of,O
Kadma,O
Police,O
Station.,O
He,O
along,O
with,O
his,O
police,O
team,O
left,O
the,O
Headquarters,O
to,O
trace,O
the,O
criminals.,O
At,O
that,O
"time,",O
he,O
received,O
information,O
that,O
some,O
boys,O
riding,O
motor,O
cycles,O
in,O
a,O
great,O
speed,O
had,O
gone,O
towards,O
Matin,O
Drive.,O
He,O
immediately,O
informed,O
"SHO,",O
Sonari,O
D.K.,O
Srivastava,O
about,O
the,O
incident,O
and,O
asked,O
him,O
to,O
start,O
a,O
search,O
for,O
the,O
"accused,",O
who,O
had,O
gone,O
towards,O
Matin,O
Drive.,O
He,O
also,O
reached,O
"Sonari,",O
Jhunjani.,O
In,O
the,O
light,O
of,O
the,O
Sumo,O
"Car,",O
he,O
saw,O
five,O
to,O
six,O
boys,O
standing,O
on,O
the,O
Pucci,O
road,O
with,O
motor,O
cycles.,O
He,O
stopped,O
his,O
car,O
and,O
ordered,O
constable,O
Bharat,O
Shukla,O
and,O
constable,O
Shyam,O
Bihari,O
Singh,O
(the,O
appellants,O
before,O
us),O
to,O
ask,O
the,O
"boys,",O
as,O
to,O
who,O
they,O
were,O
and,O
why,O
they,O
were,O
standing,O
there.,O
On,O
being,O
so,O
"questioned,",O
one,O
of,O
the,O
boys,O
asked,O
a,O
counter,O
question,O
to,O
them,O
as,O
to,O
who,O
they,O
were.,O
The,O
constables,O
replied,O
that,O
they,O
were,O
from,O
the,O
police,O
force.,O
As,O
Page,O
15,O
16,O
soon,O
as,O
they,O
heard,O
"this,",O
"suddenly,",O
one,O
of,O
them,O
took,O
out,O
a,O
pistol,O
from,O
his,O
vest,O
and,O
fired.,O
A,O
shot,O
hit,O
the,O
glass,O
of,O
Sumo,O
Car.,O
The,O
police,O
party,O
was,O
miraculously,O
saved.,O
Dy.,O
S.P.,POLICE
Rajiv,POLICE
Ranjan,POLICE
Singh,POLICE
got,O
out,O
of,O
the,O
car,O
and,O
told,O
his,O
police,O
team,O
to,O
take,O
safe,O
positions.,O
He,O
asked,O
the,O
criminals,O
to,O
"surrender,",O
but,O
they,O
divided,O
themselves,O
into,O
two,O
pairs,O
and,O
started,O
firing,O
at,O
the,O
police,O
team.,O
The,O
police,O
also,O
started,O
firing,O
in,O
defence.,O
At,O
that,O
"time,",O
"SHO,",O
D.K.,O
"Srivastava,",O
PO,O
Sonari,O
also,O
came,O
there,O
along,O
with,O
other,O
police,O
personnel.,O
Dy.,O
S.P.,POLICE
Rajiv,POLICE
Ranjan,POLICE
Singh,POLICE
gave,O
a,O
call,O
on,O
his,O
mobile,O
to,O
PCR,O
and,O
Patrol,O
Officer,O
about,O
the,O
encounter.,O
The,O
criminals,O
had,O
taken,O
positions,O
behind,O
a,O
tree.,O
The,O
firing,O
continued,O
for,O
15,O
to,O
20,O
minutes.,O
"Thereafter,",O
they,O
ran,O
towards,O
Nirmal,O
Basti.,O
Dy.,O
,O
S.P.,POLICE
Rajiv,POLICE
Ranjan,POLICE
Singh,POLICE
and,O
others,O
went,O
to,O
the,O
spot,O
and,O
found,O
that,O
two,O
criminals,O
were,O
lying,O
dead,O
near,O
riverside,O
and,O
two,O
criminals,O
were,O
lying,O
in,O
injured,O
condition,O
behind,O
the,O
tree.,O
14.,O
On,O
receiving,O
information,O
about,O
the,O
"encounter,",O
Superintendent,O
of,O
Police,O
,O
Jamshedpur,LOC_CRIME
",",O
Assistant,O
Superintendent,O
of,O
Police,O
Saket,O
"Kumar,",O
City,O
Police,O
Page,O
16,O
17,O
"Superintendent,",O
Superintendent,O
of,O
"Police,",O
etc.,O
came,O
there.,O
Articles,O
lying,O
at,O
the,O
seen,O
of,O
offence,O
were,O
seized.,O
They,O
included,O
firearms,O
of,O
foreign,O
make.,O
The,O
complaint,O
of,O
Dy.,O
S.P.,POLICE
Rajiv,POLICE
Ranjan,POLICE
Singh,POLICE
further,O
stated,O
that,O
it,O
appeared,O
that,O
all,O
these,O
criminals,O
had,O
gathered,O
at,O
Dumjani,O
after,O
firing,O
at,O
the,O
house,O
of,O
Jeevan,O
Naredi,O
for,O
ransom,O
and,O
were,O
planning,O
further,O
action.,O
During,O
that,O
"period,",O
police,O
party,O
reached,O
there.,O
The,O
criminals,O
armed,O
with,O
illegal,O
weapons,O
started,O
firing,O
at,O
the,O
police,O
to,O
kill,O
them.,O
The,O
police,O
in,O
order,O
to,O
defend,O
themselves,O
and,O
to,O
effect,O
legal,O
arrest,O
of,O
the,O
criminals,O
fired,O
in,O
retaliation.,O
During,O
this,O
"encounter,",O
four,O
criminals,O
died,O
and,O
two,O
unknown,O
criminals,O
ran,O
towards,O
Nirmal,O
Basti.,O
15.,O
Some,O
of,O
the,O
articles,O
seized,O
by,O
the,O
police,O
are,O
described,O
in,O
the,O
seizure,O
memo,O
as,O
under:,O
“Details,O
of,O
seized,O
items:,O
i),O
9,O
mm,O
empty,O
cartridge,O
lying,O
around,O
the,O
Chabutara,O
–,O
6,O
nos.,O
ii),O
Bullet,O
Pillet,O
–,O
lying,O
nearby,O
Chabutara,O
along,O
the,O
Sartua,O
tree,O
–,O
2,O
nos.,O
Page,O
17,O
18,O
iii),O
Black,O
color,O
Hero,O
Honda,O
Motorcycle,O
(without,O
number,O
plate),O
Engine,O
no.01B,O
18M20712,O
Chassis,O
no.01B20C21175,O
lying,O
in,O
the,O
west,O
side,O
of,O
the,O
Board,O
of,O
Nirmal,O
Mahto,O
Udyan.,O
iv),O
A,O
iron,O
made,O
pistol,O
lying,O
along,O
the,O
wheel,O
of,O
motorcycle,O
–,O
‘Made,O
in,O
Western,O
Germany,O
Auto,O
Pistol,O
57914’,O
marked,O
on,O
the,O
Barrel,O
and,O
‘Made,O
in,O
Western,O
Germany,O
and,O
Auto,O
Pistol,O
9,O
Round,O
CAL,O
765A,O
57914’,O
marked,O
on,O
body.,O
Length,O
of,O
the,O
barrel,O
is,O
about,O
9,O
fingers,O
and,O
But,O
–,O
6,O
finger,O
having,O
magazine,O
fitted,O
at,O
the,O
bottom.,O
On,O
"opening,",O
one,O
empty,O
cartridge,O
entangled,O
in,O
its,O
chamber,O
and,O
4,O
live,O
cartridges,O
of,O
7.65,O
bore,O
loaded,O
in,O
the,O
Magazine.,O
v),O
xxx,O
xxx,O
xxx,O
vi),O
Near,O
the,O
right,O
hand,O
of,O
deceased,O
Rajeev,O
"Dubey,",O
a,O
one,O
barrel,O
country-made,O
.315,O
bore,O
pistol,O
measuring,O
8,O
fingers,O
in,O
"length,",O
5,O
fingers,O
in,O
body,O
having,O
wooden,O
handle.,O
On,O
"opening,",O
‘KF,O
8mm’,O
mark,O
was,O
found,O
in,O
the,O
barrel.,O
One,O
cartridge,O
entangled,O
in,O
pistol.,O
One,O
live,O
cartridge,O
8,O
mm,O
in,O
the,O
right,O
pocket,O
of,O
trouser,O
of,O
Rajeev,O
Dubey,O
and,O
one,O
used,O
cartridge,O
lying,O
near,O
the,O
dead,O
body,O
and,O
two,O
used,O
cartridges,O
7.65,O
bore,O
near,O
the,O
head,O
of,O
the,O
dead,O
body.,O
vii),O
xxx,O
xxx,O
xxx,O
viii),O
Western-North,O
from,O
here,O
–,O
Without,O
number,O
plate,O
Hero,O
Honda,O
Splendor,O
bearing,O
Engine,O
no.97K17E05846,O
Chessis,O
no.97K19F5777,O
with,O
broken,O
brake,O
light.,O
ix),O
xxx,O
xxx,O
xxx,O
Page,O
18,O
19,O
x),O
From,O
the,O
pocket,O
of,O
,O
Munna,VICTIM
Singh,VICTIM
",",O
Samsung,O
Mobile,O
phone,O
in,O
running,O
condition.,O
EMEI,O
no.,O
of,O
the,O
mobile,O
set,O
–,O
35236200608952/6-19,O
in,O
which,O
SIM,O
no.9835413435,O
was,O
installed.,O
In,O
"addition,",O
three,O
SIM,O
cards,O
wrapped,O
in,O
a,O
piece,O
of,O
paper,O
kept,O
in,O
the,O
plastic,O
cover,O
of,O
mobile,O
bearing,O
"no.9835186118,",O
"9835374951,",O
9431066524.,O
From,O
the,O
rear,O
pocket,O
of,O
,O
Munna,VICTIM
Singh,VICTIM
",",O
a,O
ballet,O
marked,O
‘Bihar,O
Police’,O
on,O
it,O
containing,O
Rs.500x8+50x1+10x1,O
total,O
"Rs.4,060",O
and,O
an,O
identity,O
card,O
of,O
Bihar,O
Police,O
showing,O
,O
Munna,VICTIM
Singh,VICTIM
in,O
police,O
uniform,O
with,O
following,O
details,O
:,O
Name,O
Saroj,O
Kumar,O
Singh;,O
Post,O
–,O
Arakshi,O
(729),O
with,O
seal,O
of,O
Arakshi,O
"Adhikshak,",O
Rohtas.,O
An,O
ATM,O
Card,O
of,O
HDFC,O
Bank,O
of,O
Amit,O
Pratap,O
Singh,O
bearing,O
"no.4386241704739313,",O
two,O
telephone,O
"diaries,",O
one,O
Receipt,O
Book,O
of,O
,O
Jamshedpur,LOC_CRIME
Cooperative,O
College,O
bearing,O
no.02192,O
of,O
Amit,O
Pratap,O
Singh,O
"9,",O
A-1,O
Roll,O
"No.337,",O
a,O
railway,O
ticket,O
of,O
Bhagalpur,O
Surat,O
Express,O
train,O
no.9048,O
dated,O
28.6.2004,O
for,O
Rs.781,O
of,O
PNR,O
No.613-,O
9472666,O
from,O
Jamalpur,O
Junction,O
to,O
Baxar,O
and,O
other,O
papers.,O
xi),O
xxx,O
xxx,O
xxx,O
xii),O
xxx,O
xxx,O
xxx,O
xiii),O
In,O
the,O
South-West,O
across,O
the,O
road,O
along,O
the,O
river,O
–,O
without,O
number,O
plate,O
Hero,O
Honda,O
Splendor,O
bearing,O
Engine,O
no.18E00877,O
Chessis,O
no.01E20F50766,O
xiv),O
On,O
the,O
side,O
of,O
right,O
hand,O
of,O
dead,O
body,O
of,O
deceased,O
,O
Babloo,VICTIM
Prasad,VICTIM
",",O
one,O
iron,O
made,O
pistol,O
(mauser),O
with,O
inscription,O
of,O
‘State,O
Property,O
of,O
the,O
Italy,O
Government,O
CAL,O
765,O
A57391’,O
on,O
the,O
body.,O
On,O
the,O
left,O
side,O
of,O
the,O
"barrel,",O
CAL,O
9,O
mm,O
A,O
57391’,O
and,O
on,O
the,O
right,O
side,O
of,O
"body,",O
‘Auto,O
Pistol,O
9,O
round,O
only,O
for,O
public,O
supply’,O
written,O
on,O
Page,O
19,O
20,O
it.,O
Size,O
measurement,O
–,O
9,O
finger,O
But,O
with,O
6,O
finger,O
magazine,O
and,O
one,O
live,O
cartridge,O
lying,O
along,O
the,O
dead,O
body,O
and,O
5,O
used,O
cartridges,O
of,O
7.65,O
bore,O
spread,O
all,O
along.,O
xv),O
xxx,O
xxx,O
xxx,O
xvi),O
xxx,O
xxx,O
xxx,O
xvii),O
xxx,O
xxx,O
xxx,O
xviii),O
xxx,O
xxx,O
xxx,O
xix),O
In,O
the,O
South,O
–,O
9,O
mm,O
used,O
cartridges,O
–,O
total,O
14,O
nos.,O
spread,O
all,O
along.,O
xx),O
One,O
bullet,O
from,O
Sumo.”,O
16.,O
This,O
seizure,O
"memo,",O
in,O
our,O
"opinion,",O
indicates,O
that,O
the,O
criminals,O
had,O
used,O
motor,O
cycles,O
and,O
they,O
were,O
armed,O
with,O
deadly,O
fire,O
arms.,O
Three,O
of,O
the,O
motor,O
cycles,O
were,O
found,O
at,O
the,O
scene,O
of,O
offence.,O
The,O
fire,O
arms,O
used,O
by,O
the,O
criminals,O
were,O
of,O
foreign,O
make.,O
There,O
is,O
no,O
reason,O
to,O
doubt,O
the,O
veracity,O
of,O
this,O
seizure,O
memo,O
because,O
it,O
is,O
difficult,O
for,O
the,O
police,O
to,O
concoct,O
such,O
a,O
scene,O
and,O
plant,O
such,O
weapons.,O
17.,O
From,O
the,O
two,O
"FIRs,",O
it,O
is,O
clear,O
that,O
the,O
criminals,O
riding,O
on,O
the,O
motor,O
cycles,O
armed,O
with,O
deadly,O
firearms,O
had,O
attacked,O
the,O
house,O
of,O
businessman,O
Naredi.,O
Naredi,O
lodged,O
a,O
complaint,O
at,O
Page,O
20,O
21,O
Vistupur,O
Police,O
Station.,O
Upon,O
receiving,O
"information,",O
the,O
police,O
machinery,O
had,O
swung,O
into,O
action.,O
Dy.,O
S.P.,POLICE
Rajiv,POLICE
Ranjan,POLICE
Singh,POLICE
left,O
his,O
office,O
along,O
with,O
his,O
team,O
to,O
trace,O
the,O
criminals.,O
They,O
could,O
trace,O
the,O
criminals.,O
They,O
asked,O
the,O
criminals,O
to,O
surrender.,O
The,O
criminals,O
instead,O
of,O
surrendering,O
fired,O
at,O
them.,O
The,O
police,O
had,O
to,O
launch,O
a,O
counter,O
attack,O
to,O
save,O
themselves,O
and,O
also,O
to,O
nab,O
the,O
"criminals,",O
which,O
was,O
their,O
legal,O
duty,O
and,O
in,O
this,O
counter,O
"attack,",O
four,O
of,O
the,O
criminals,O
received,O
bullet,O
injuries,O
and,O
succumbed,O
to,O
those,O
injuries.,O
The,O
death,O
of,O
four,O
criminals,O
in,O
the,O
firing,O
was,O
preceded,O
by,O
an,O
attack,O
by,O
them,O
on,O
businessman,O
Naredi’s,O
house,O
and,O
also,O
an,O
attack,O
on,O
the,O
police,O
personnel.,O
There,O
is,O
no,O
doubt,O
that,O
the,O
criminals,O
had,O
set,O
out,O
on,O
a,O
mission,O
to,O
attack,O
Naredi’s,O
house,O
so,O
as,O
to,O
recover,O
ransom.,O
From,O
the,O
weapons,O
found,O
lying,O
at,O
the,O
scene,O
of,O
"occurrence,",O
we,O
feel,O
that,O
the,O
criminals,O
had,O
taken,O
to,O
the,O
life,O
of,O
crime,O
and,O
were,O
not,O
novices.,O
The,O
past,O
record,O
of,O
the,O
criminals,O
support,O
this,O
conclusion,O
of,O
ours.,O
18.,O
In,O
this,O
"connection,",O
it,O
is,O
necessary,O
to,O
refer,O
to,O
the,O
affidavit,O
of,O
Dy.,O
S.P.,O
Mr.,O
S.K.,O
Kujur.,O
It,O
brings,O
certain,O
important,O
facts,O
on,O
Page,O
21,O
22,O
record.,O
Mr.,O
Kujur,O
has,O
begun,O
by,O
describing,O
the,O
attack,O
made,O
by,O
the,O
deceased,O
along,O
with,O
his,O
friends,O
on,O
businessman,O
Jeevan,O
Naredi,O
for,O
extortion,O
on,O
the,O
night,O
of,O
1/7/2004,O
at,O
around,O
9.15,O
p.m.,O
He,O
has,O
referred,O
to,O
Jeevan,O
Naredi’s,O
FIR,O
lodged,O
with,O
Bistupur,O
Police,O
Station,O
which,O
was,O
registered,O
as,O
Bistupur,O
Police,O
Station,O
Case,O
No.134,O
of,O
2003.,O
He,O
has,O
then,O
stated,O
how,O
after,O
the,O
incident,O
the,O
criminals,O
fled,O
from,O
the,O
house,O
of,O
Jeevan,O
Naredi,O
and,O
how,O
after,O
receiving,O
information,O
about,O
the,O
firing,O
"incident,",O
Dy.,O
S.P.,POLICE
Rajiv,POLICE
Ranjan,POLICE
Singh,POLICE
and,O
his,O
police,O
party,O
chased,O
them.,O
He,O
has,O
also,O
stated,O
that,O
in,O
the,O
"encounter,",O
four,O
criminals,O
died,O
and,O
two,O
managed,O
to,O
escape.,O
He,O
has,O
described,O
the,O
weapons,O
and,O
other,O
articles,O
which,O
were,O
seized,O
from,O
the,O
place,O
of,O
occurrence.,O
He,O
has,O
stated,O
that,O
all,O
the,O
criminals,O
were,O
members,O
of,O
the,O
dreaded,O
criminal,O
Akhilesh,O
Singh’s,O
gang.,O
He,O
has,O
further,O
stated,O
that,O
after,O
the,O
"incident,",O
senior,O
police,O
officers,O
reached,O
the,O
place,O
of,O
occurrence,O
and,O
the,O
then,O
"S.P.,",O
East,O
Singhbhum,O
,O
Mr.,POLICE
Arun,POLICE
Oraon,POLICE
",",O
I.P.S.,O
supervised,O
the,O
case.,O
The,O
inquest,O
was,O
done,O
by,O
the,O
Magistrate,O
and,O
FIR,O
was,O
registered,O
on,O
the,O
basis,O
of,O
self,O
assessment,O
of,O
Dy.SP,O
"(Hq.),",O
which,O
was,O
registered,O
as,O
Sonari,O
P.S.,O
Case,O
No.53,O
of,O
2004,O
dated,O
2/7/2004,O
Page,O
22,O
23,O
u/s.,O
,O
307/427/353/34,LAW
IPC,LAW
read,O
with,O
,O
Section,LAW
25(1b),LAW
(A)/26/27/35,LAW
of,LAW
the,LAW
Arms,LAW
Act,LAW
corresponding,O
to,O
G.R.,O
Case,O
No.1065,O
of,O
2004.,O
He,O
has,O
confirmed,O
that,O
on,O
the,O
written,O
request,O
made,O
by,O
the,O
complainant’s,O
son-in-law,O
Mr.,O
Sanjay,O
Narayan,O
"Singh,",O
dead,O
body,O
of,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
was,O
handed,O
over,O
to,O
him,O
after,O
the,O
postmortem,O
examination,O
was,O
done,O
and,O
it,O
was,O
finally,O
cremated,O
at,O
Parvati,O
Ghat.,O
Relevant,O
documents,O
are,O
annexed,O
to,O
the,O
affidavit.,O
He,O
has,O
laid,O
stress,O
on,O
the,O
fact,O
that,O
the,O
complainant,O
filed,O
his,O
complaint,O
23,O
days,O
after,O
the,O
incident.,O
He,O
has,O
added,O
that,O
the,O
case,O
was,O
supervised,O
by,O
the,O
then,O
S.P.,O
Mr.,O
,O
Arun,POLICE
Oraon,O
and,O
after,O
due,O
"investigation,",O
charge,O
sheet,O
has,O
been,O
submitted,O
against,O
the,O
deceased,O
criminals,O
showing,O
them,O
as,O
dead,O
accused.,O
19.,O
After,O
setting,O
out,O
the,O
activities,O
of,O
Akhilesh,O
Singh,O
"Gang,",O
Dy.S.P.,O
Kujur,O
has,O
given,O
a,O
chart,O
indicating,O
the,O
cases,O
registered,O
against,O
the,O
deceased,O
criminals.,O
It,O
reads,O
thus:,O
“Accused,O
,O
Munna,VICTIM
Singh,VICTIM
(since,O
deceased).,O
a.,O
Sakchi,O
P.S.,O
Case,O
No.208/02,O
u/s.,O
307/34,O
I.P.C.,O
&,O
27,O
Arms,O
Act,O
later,O
on,O
converted,O
to,O
u/s.,O
I.P.C.,O
Page,O
23,O
24,O
b.,O
Sakchi,O
P.S.,O
Case,O
No.144/03,O
u/s.,O
324/307/367/34,O
I.P.C.,O
and,O
,O
section,LAW
27,LAW
Arms,LAW
Act.,LAW
c.,O
Telco,O
P.S.,O
Case,O
No.85/04,O
under,O
,O
section,LAW
392,LAW
of,LAW
the,LAW
Indian,LAW
Penal,LAW
Code,LAW
.,O
d.,O
Telco,O
P.S.,O
Case,O
No.109/04,O
u/s.,O
379,O
I.P.C.,O
and,O
,O
section,LAW
392,LAW
I.P.C.,O
e.,O
Adityapur,O
P.S.,O
Case,O
No.139/04,O
u/s.,O
392/411,O
I.P.C.,O
Accused,O
Bablu,O
Prasad,O
alias,O
Suman,O
Kumar,O
(since,O
deceased).,O
a.,O
Sitaramdera,O
P.S.,O
Case,O
No.62/01,O
u/s.,O
379,O
I.P.C.,O
b.,O
Bistupur,O
P.S.,O
Case,O
No.244/01,O
u/s.,O
379,O
I.P.C.,O
c.,O
Bistupur,O
P.S.,O
Case,O
No.248/01,O
u/s.,O
379,O
I.P.C.,O
d.,O
Sonari,O
P.S.,O
Case,O
No.71/01,O
u/s.379,O
I.P.C.,O
e.,O
Sakchi,O
P.S.,O
Case,O
No.179/01,O
u/s.,O
379,O
I.P.C.,O
f.,O
Bistupur,O
P.S.,O
Case,O
No.149/03,O
u/s.,O
307/387/34/120(B),O
IPC,O
and,O
,O
section,LAW
27,LAW
of,LAW
the,LAW
Arms,LAW
Act,LAW
.,O
g.,O
Sakchi,O
P.S.,O
Case,O
No.144/03,O
under,O
,O
sections,LAW
324/307/387/34,LAW
I.P.C.,LAW
and,LAW
27,LAW
Arms,LAW
Act.,LAW
h.,O
Parsudhih,O
P.S.,O
Case,O
No.182/03,O
u/s.,O
414,O
I.P.C.,O
and,O
,O
section,LAW
25(1-B)(a)/26/35,LAW
of,LAW
the,LAW
Arms,LAW
Act.,LAW
i.,O
Sonari,O
P.S.,O
Case,O
No.12/04,O
u/ss.,O
387/326/307/34,O
I.P.C.,O
and,O
,O
section,LAW
27,LAW
Arms,LAW
Act.,LAW
Accused,O
Prakash,O
Anand,O
alias,O
Ramesh,O
alias,O
,O
Rambo,VICTIM
(since,O
deceased).,O
a.,O
Telco,O
P.S.,O
Case,O
No.266/02,O
u/s.,O
379,O
I.P.C.,O
b.,O
Saraikella,O
P.S.,O
Case,O
No.70/02,O
u/s.,O
392/411,O
I.P.C.,O
c.,O
Telco,O
P.S.,O
Case,O
No.268/97,O
u/s.,O
392/411,O
I.P.C.,O
d.,O
Telco,O
P.S.,O
Case,O
No.273/97,O
u/s.,O
392/411,O
I.P.C.,O
e.,O
Bistupur,O
P.>,O
Case,O
No.214/97,O
u/s.,O
392,O
I.P.C.,O
Page,O
24,O
25,O
f.,O
Telco,O
P.S.,O
Case,O
No.278/97,O
u/s.,O
25(1-b)/A/26,O
of,O
the,O
Arms,O
Act.,O
g.,O
Telco,O
P.S.,O
Case,O
No.258/92,O
u/s.394,O
and,O
397,O
I.P.C.,O
Accused,O
Rajiv,O
Kumar,O
Dubey,O
alias,O
Raju,O
Dubey.,O
a.,O
Sadar,O
Chaibasa,O
P.S.,O
Case,O
No.10/01,O
u/ss.,O
307/120(B),O
IPC,O
and,O
,O
section,POLICE
4/5/6,POLICE
of,POLICE
Explosive,POLICE
Substance,POLICE
Act,POLICE
.,O
b.,O
Bistupur,O
P.S.,O
Case,O
No.125/03,O
u/s.,O
25,O
(1-,O
b)/A/26/35,O
Arms,O
Act.,O
c.,O
Adityapur,O
P.S.,O
Case,O
No.139/04,O
u/ss.392/411,O
I.P.C.”,O
20.,O
"Finally,",O
Dy.S.P.,O
Kujur,O
has,O
stated,O
that,O
the,O
,O
State,PETITIONER_OR_APPELLANT
of,PETITIONER_OR_APPELLANT
Jharkhand,PETITIONER_OR_APPELLANT
got,O
the,O
entire,O
matter,O
thoroughly,O
inquired,O
into,O
by,O
Deputy,O
"Commissioner,",O
East,O
"Singhbhoom,",O
,O
Jamshedpur,LOC_CRIME
and,O
the,O
report,O
of,O
the,O
Deputy,O
Commissioner,O
was,O
sent,O
to,O
the,O
Deputy,O
"Secretary,",O
Home,O
Department,O
vide,O
letter,O
dated,O
31/10/2006.,O
A,O
copy,O
of,O
the,O
said,O
letter,O
is,O
annexed,O
to,O
the,O
affidavit,O
at,O
Annexure-,O
R4,O
(Colly.).,O
We,O
have,O
carefully,O
perused,O
Annexure-R4,O
(Colly.),O
which,O
includes,O
the,O
report,O
submitted,O
by,O
the,O
"Dy.S.P.,",O
East,O
"Singhbhoom,",O
,O
Jamshedpur,LOC_CRIME
.,O
In,O
his,O
"report,",O
"Dy.S.P.,",O
,O
Jamshedpur,LOC_CRIME
"has,",O
after,O
giving,O
details,O
of,O
the,O
steps,O
taken,O
while,O
conducting,O
the,O
"inquiry,",O
set,O
out,O
the,O
antecedents,O
of,O
the,O
deceased,O
criminals.,O
So,O
far,O
as,O
the,O
allegation,O
that,O
deceased,O
Page,O
25,O
26,O
,O
Munna,VICTIM
Singh,VICTIM
had,O
received,O
bullet,O
injuries,O
on,O
his,O
chest,O
is,O
"concerned,",O
it,O
is,O
stated,O
that,O
as,O
per,O
the,O
postmortem,O
"report,",O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
had,O
received,O
only,O
three,O
injuries,O
during,O
the,O
encounter,O
–,O
one,O
at,O
the,O
"forearm,",O
second,O
at,O
the,O
wrist,O
and,O
third,O
on,O
the,O
stomach.,O
After,O
examining,O
all,O
the,O
"circumstances,",O
in,O
their,O
proper,O
"perspective,",O
the,O
report,O
concludes,O
thus:,O
“It,O
is,O
clear,O
from,O
the,O
records,O
and,O
investigation,O
of,O
other,O
related,O
points,O
that,O
firing,O
was,O
done,O
by,O
the,O
criminals,O
in,O
the,O
house,O
of,O
businessman,O
Jiwan,O
Naredi,O
of,O
Bishtupur,O
for,O
extortion,O
and,O
after,O
the,O
"incident,",O
the,O
police,O
team,O
under,O
the,O
supervision,O
of,O
Shri,O
,O
Rajiv,POLICE
Ranjan,POLICE
Singh,POLICE
",",O
Dy.SP,O
(Hqrs),O
chased,O
the,O
criminals,O
while,O
performing,O
their,O
legitimate,O
duty.,O
"Consequently,",O
the,O
encounter,O
took,O
place,O
and,O
,O
Munna,VICTIM
Singh,VICTIM
",",O
(son,O
of,O
the,O
applicant),O
and,O
three,O
other,O
dreaded,O
criminals,O
of,O
the,O
"city,",O
associated,O
with,O
Akhilesh,O
Singh,O
"gang,",O
were,O
killed.,O
"Therefore,",O
the,O
allegations,O
made,O
by,O
the,O
applicant,O
are,O
baseless,O
and,O
false.,O
The,O
original,O
application,O
along,O
with,O
inspection,O
report,O
is,O
being,O
sent,O
for,O
favour,O
of,O
information.”,O
21.,O
It,O
appears,O
that,O
the,O
complainant,O
had,O
made,O
a,O
complaint,O
to,O
the,O
NHRC.,O
"Admittedly,",O
on,O
receipt,O
of,O
this,O
"complaint,",O
NHRC,O
directed,O
CID,O
to,O
conduct,O
an,O
inquiry.,O
"Accordingly,",O
Nagendra,O
Page,O
26,O
27,O
"Choudhary,",O
"SP,",O
"CID,",O
Jharkhand,O
(Ranchi),O
conducted,O
the,O
inquiry,O
and,O
submitted,O
his,O
report,O
to,O
the,O
Deputy,O
